Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Shiptype,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
06/05/2021 00:00:01,,1,2.310664539980008e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:01,,2,-0.0035477499271287004,-0.004483551566865786,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:02,,1,4.621329079960016e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:02,,2,-0.003502238720137151,-0.004475526713133965,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:03,,1,6.931993619940023e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:03,,2,-0.0034567275131583237,-0.004467501859402143,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:04,,1,9.242658161192254e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:04,,2,-0.003411216306166774,-0.004459477005670322,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:05,,1,0.00011553322699900039,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:05,,2,-0.0033657050991625025,-0.0044514521519385,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:06,,1,0.0001386398724115227,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:06,,2,-0.003320193892170953,-0.00444342729820668,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:07,,1,0.00016174651781132276,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:07,,2,-0.0032746826851666813,-0.004435402444474858,,,10.0,10.0,,,,,,,10,50,,,,,,,,,
