Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Shiptype,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
06/05/2021 00:00:00,,1,2.310664539980008e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:00,,2,0.017935058361729476,0.001788257952381485,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:01,,1,4.621329079960016e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:01,,2,0.01790381133548179,0.0017798853365239265,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:02,,1,6.931993619940023e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:02,,2,0.017872564309234104,0.0017715127206663684,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:03,,1,9.242658161192254e-05,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:03,,2,0.017841317282986418,0.0017631401048088106,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:04,,1,0.00011553322699900039,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:04,,2,0.017810070256726013,0.0017547674889512525,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:05,,1,0.0001386398724115227,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:05,,2,0.01777882323045288,0.0017463948730936944,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:06,,1,0.00016174651781132276,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:06,,2,0.01774757620417975,0.0017380222572361361,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:07,,1,0.00018485316321112285,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:07,,2,0.017716329177906623,0.001729649641378578,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:08,,1,0.00020795980861092292,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:08,,2,0.017685082151633492,0.00172127702552102,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:09,,1,0.0002310664540234452,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:09,,2,0.017653835125334916,0.001712904409663462,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:10,,1,0.0002541730994232453,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:10,,2,0.017622588099036343,0.0017045317938059036,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:11,,1,0.00027727974481032313,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:11,,2,0.017591341072737767,0.0016961591779483455,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:12,,1,0.00030038639022284544,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
06/05/2021 00:00:12,,2,0.017560094046439195,0.0016877865620907875,,,7.0,195.0,,,,,,,30,100,,,,,,,,,
06/05/2021 00:00:13,,1,0.0003234930356099233,0.0,,,5.0,0.0,,,,,,,10,50,,,,,,,,,
